source_file,file_date,product_name,price_low,price_high,average_price,unit
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Basmati Rice,190.0,190.0,190.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Glutinous Rice,62.0,62.0,62.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Jasponica/Japonica Rice,62.5,62.5,62.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Other Special Rice White Rice,61.4,61.4,61.4,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Premium 5% broken,54.27,54.27,54.27,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Well Milled 1-19% bran streak,46.5,46.5,46.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Regular Milled 20-40% bran streak,41.0,41.0,41.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Glutinous Rice,65.0,65.0,65.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Other Special Rice White Rice,58.9,58.9,58.9,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Premium 5% broken,51.45,51.45,51.45,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Well Milled 1-19% bran streak,46.44,46.44,46.44,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Regular Milled 20-40% bran streak,41.88,41.88,41.88,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Corn (White) Cob, Glutinous",85.0,85.0,85.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Corn Grits (Feed Grade),45.0,45.0,45.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Mungbean,133.64,133.64,133.64,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Alumahan (Indian Mackerel) Medium (4-6 pcs/kg),340.0,340.0,340.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Bangus, Large Large (1-2 pcs)",268.0,268.0,268.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Bangus, Medium Medium (3-4 pcs/kg)",244.09,244.09,244.09,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Galunggong, Local Male, Medium (12-14 pcs/kg)",350.0,350.0,350.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Galunggong, Imported Male, Medium (12-14 pcs/kg)",306.67,306.67,306.67,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pampano, Local",440.0,440.0,440.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pampano, Imported",401.11,401.11,401.11,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Salmon Belly, Imported",412.86,412.86,412.86,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Salmon Head, Imported",230.0,230.0,230.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Sardines (Tamban),160.0,160.0,160.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Squid (Pusit Bisaya), Local Medium",472.22,472.22,472.22,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Squid, Imported",220.0,220.0,220.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Medium, Fresh or Chilled",348.57,348.57,348.57,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Tilapia Medium (5-6 pcs/kg),160.91,160.91,160.91,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Brisket, Local Meat with Bones",440.0,440.0,440.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Brisket, Imported",370.0,370.0,370.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Chuck, Local",414.0,414.0,414.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Forequarter, Local",497.5,497.5,497.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Fore Limb, Local",472.5,472.5,472.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Flank, Local",449.17,449.17,449.17,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Loin, Local",615.0,615.0,615.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Plate, Local",393.33,393.33,393.33,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Rib Eye, Local",482.5,482.5,482.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Rib Set, Local",423.33,423.33,423.33,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Rump, Local Lean Meat/ Tapadera",490.45,490.45,490.45,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Short Ribs, Local",441.25,441.25,441.25,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Sirloin, Local",490.63,490.63,490.63,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Striploin, Local",485.0,485.0,485.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Tenderloin, Local",748.75,748.75,748.75,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Beef Tongue, Local",450.0,450.0,450.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Belly (Liempo), Local",387.27,387.27,387.27,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Belly (Liempo), Imported",316.67,316.67,316.67,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Boston Shoulder, Local",366.67,366.67,366.67,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Chop, Local",335.91,335.91,335.91,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Chop, Imported",245.0,245.0,245.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Fore Shank, Local",328.33,328.33,328.33,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Head, Local",237.5,237.5,237.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Hind Leg (Pigue), Local",332.73,332.73,332.73,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Hind Leg (Pigue), Imported",240.0,240.0,240.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Hind Shank, Local",342.5,342.5,342.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Hind Shank, Imported",210.0,210.0,210.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Loin, Local",391.25,391.25,391.25,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Loin, Imported",310.0,310.0,310.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Offals, Local",274.0,274.0,274.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Offals, Imported",145.0,145.0,145.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Rind/Skin, Local",100.0,100.0,100.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Spare Ribs, Local",339.09,339.09,339.09,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Pork Spare Ribs, Imported",220.0,220.0,220.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Carabeef Meat, Local",360.0,360.0,360.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Carabeef Rump Steak, Local",360.0,360.0,360.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Breast, Local Magnolia",222.14,222.14,222.14,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Breast, Local Bounty Fresh",220.0,220.0,220.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Breast, Local Unbranded, Fresh",220.0,220.0,220.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Drumstick, Local Magnolia",224.29,224.29,224.29,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Drumstick, Local Bounty Fresh",220.0,220.0,220.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Drumstick, Local Unbranded, Fresh",221.88,221.88,221.88,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Feet, Local",150.0,150.0,150.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Chicken Leg Quarter Magnolia,223.57,223.57,223.57,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Chicken Leg Quarter Bounty Fresh,220.0,220.0,220.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Leg Quarter Unbranded, Fresh",216.88,216.88,216.88,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Leg Quarter, Imported",160.0,160.0,160.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Liver, Local",239.0,239.0,239.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Neck, Local",146.67,146.67,146.67,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Rind/Skin, Local",152.5,152.5,152.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Wing, Local Magnolia",222.14,222.14,222.14,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Wing, Local Bounty Fresh",220.0,220.0,220.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Wing, Local Unbranded, Fresh",219.38,219.38,219.38,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Whole Chicken, Local Magnolia",207.5,207.5,207.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Whole Chicken, Local Bounty Fresh",200.0,200.0,200.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Whole Chicken, Local Fully Dressed",210.45,210.45,210.45,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chicken Egg (White, Medium) 56-60 grams/pc",8.19,8.19,8.19,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Ampalaya 4-5 pcs/kg,170.0,170.0,170.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chilli (Green), Local Haba/Panigang",119.0,119.0,119.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Eggplant 3-4 Small Bundles,99.09,99.09,99.09,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Native Pechay 3-4 Small Bundles,73.64,73.64,73.64,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Pole Sitao 3-4 Small Bundles,128.18,128.18,128.18,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Squash Suprema Variety,65.45,65.45,65.45,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Tomato 15-18 pcs/kg,73.64,73.64,73.64,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Bell Pepper (Green), Local Medium (151-250gm/pc)",255.71,255.71,255.71,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Bell Pepper (Red), Local Medium (151-250gm/pc)",250.91,250.91,250.91,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Broccoli, Local",200.0,200.0,200.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Broccoli, Imported",213.0,213.0,213.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Cabbage (Rare Ball) 510 gm - 1 kg/head,90.0,90.0,90.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Cabbage (Wonder Ball) 510 gm - 1 kg/head,94.0,94.0,94.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Carrots, Local 8-10 pcs/kg",104.0,104.0,104.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Carrots, Imported",106.67,106.67,106.67,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Celery Medium (501-800 g),163.33,163.33,163.33,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Chayote Medium (301-400 g),65.45,65.45,65.45,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Habichuelas/Baguio Beans, Local",94.55,94.55,94.55,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Pechay Baguio,91.82,91.82,91.82,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Lettuce (Green Ice),202.22,202.22,202.22,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Lettuce (Iceberg),300.0,300.0,300.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Lettuce (Romaine),245.0,245.0,245.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"White Potato, Local 10-12 pcs/kg",125.91,125.91,125.91,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Chilli (Red), Local Tingala",276.36,276.36,276.36,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Garlic, Native/Local",375.0,375.0,375.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Garlic, Imported",159.09,159.09,159.09,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Ginger, Local",168.0,168.0,168.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Ginger, Imported",180.0,180.0,180.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Red Onion, Local 13-15 pcs/kg",155.0,155.0,155.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Red Onion, Imported Medium",125.0,125.0,125.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Red Onion, Imported Large",120.0,120.0,120.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"White Onion, Local",116.0,116.0,116.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"White Onion, Imported Medium",117.5,117.5,117.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"White Onion, Imported Large",116.0,116.0,116.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Avocado,283.75,283.75,283.75,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Banana (Lakatan) 8-10 pcs/kg,97.73,97.73,97.73,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Banana (Latundan) 10-12 pcs/kg,75.5,75.5,75.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Banana (Saba),55.0,55.0,55.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Calamansi,135.5,135.5,135.5,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Mango (Carabao) Ripe, 3-4 pcs/kg",199.0,199.0,199.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Melon,101.25,101.25,101.25,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Papaya Solo, Ripe, 2-3 pcs/kg",73.75,73.75,73.75,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Pomelo,186.67,186.67,186.67,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Watermelon,76.25,76.25,76.25,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Salt (Rock),21.9,21.9,21.9,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Salt (Iodized),49.29,49.29,49.29,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Sugar (Refined),80.0,80.0,80.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Sugar (Washed),73.0,73.0,73.0,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Sugar (Brown),72.45,72.45,72.45,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Cooking Oil (Palm) 350 ml/bottle,35.2,35.2,35.2,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Cooking Oil (Palm) 1 Liter/bottle,93.18,93.18,93.18,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Cooking Oil (Coconut) 350 ml/bottle,58.71,58.71,58.71,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,Cooking Oil (Coconut) 1 Liter/bottle,160.56,160.56,160.56,kg
0c8c0d46cbe84271be25fb88fe1f4d5a_Daily-Price-Index-February-8-2026.pdf,2026-02-15T07:29:55.134079,"Cooking Oil (Palm Olein, Jolly Brand) 1,000 ml/bottle",150.0,150.0,150.0,kg
114a9ebede814b859923a8a7207209b1_Daily-Price-Index-February-9-2026.pdf,2026-02-15T07:29:55.139073,Basmati Rice,217.5,217.5,217.5,kg
114a9ebede814b859923a8a7207209b1_Daily-Price-Index-February-9-2026.pdf,2026-02-15T07:29:55.139073,Glutinous Rice,60.71,60.71,60.71,kg
114a9ebede814b859923a8a7207209b1_Daily-Price-Index-February-9-2026.pdf,2026-02-15T07:29:55.139073,Jasponica/Japonica Rice,62.53,62.53,62.53,kg
114a9ebede814b859923a8a7207209b1_Daily-Price-Index-February-9-2026.pdf,2026-02-15T07:29:55.139073,Other Special Rice White Rice,60.64,60.64,60.64,kg
114a9ebede814b859923a8a7207209b1_Daily-Price-Index-February-9-2026.pdf,2026-02-15T07:29:55.139073,Premium 5% broken,54.85,54.85,54.85,kg
114a9ebede814b859923a8a7207209b1_Daily-Price-Index-February-9-2026.pdf,2026-02-15T07:29:55.139073,Well Milled 1-19% bran streak,46.3,46.3,46.3,kg
114a9ebede814b859923a8a7207209b1_Daily-Price-Index-February-9-2026.pdf,2026-02-15T07:29:55.139073,Regular Milled 20-40% bran streak,40.72,40.72,40.72,kg
114a9ebede814b859923a8a7207209b1_Daily-Price-Index-February-9-2026.pdf,2026-02-15T07:29:55.139073,Glutinous Rice,76.17,76.17,76.17,kg
114a9ebede814b859923a8a7207209b1_Daily-Price-Index-February-9-2026.pdf,2026-02-15T07:29:55.139073,Other Special Rice White Rice,58.98,58.98,58.98,kg
114a9ebede814b859923a8a7207209b1_Daily-Price-Index-February-9-2026.pdf,2026-02-15T07:29:55.139073,Premium 5% broken,52.29,52.29,52.29,kg
